,Date,Brent_Crude_GBP,WTI_Crude_GBP,GBP Curncy,GBPEUR Curncy,UKX Index,SPX Index,SX5E Index,Natural_gas,BPSW2 TRPU Curncy,BPSW10 TRPU Curncy,CPI,RPI,Nationwide_HPI,RPI YOY,ng_YOY,Brent_Crude_YOY,Nationwide_HPI_YOY,CPI_YOY
0,2009-01-01,30.903837874020976,33.42433294610094,1.4790272727272729,1.0999045454545455,4308.39,596.071496622473,2135.9823235349627,12.47280519283617,2.1225454545454543,3.7332857142857145,84.9,210.1,300.2,0.1429933269780662,,,,3.132530120481921
1,2009-02-01,29.393166483227255,33.6175527587692,1.4926428571428572,1.1208238095238094,4232.114761904762,570.4103938364359,2020.7169046577133,9.46786620089008,2.129904761904762,3.7587142857142855,85.6,211.4,294.7,0.0,,,,2.8776978417266084
2,2009-03-01,31.733351990825387,36.82615200959876,1.494240909090909,1.0978772727272728,4107.840909090909,566.393974673034,2029.160818604497,8.064295339987163,2.1420454545454546,3.7601363636363634,85.8,211.3,301.1,-0.3771805752003692,,,,2.380952380952381
3,2009-04-01,33.99078558987887,36.012518564393645,1.5119363636363636,1.1253272727272727,4259.8905,588.0421253900778,2119.383028929343,7.762396806022379,2.14325,3.8196,86.0,211.5,302.9,-1.1682242990654206,,,,2.1276595744680984
4,2009-05-01,37.52451481258941,38.801542107526615,1.5612523809523808,1.1316857142857142,4434.7195,582.7187270292776,2164.1201073830025,7.757394094484587,2.0319,3.8739,86.4,212.8,307.2,-1.0692701069270028,,,,1.7605633802816902
5,2009-06-01,43.24373845202162,40.565945189109165,1.6018714285714286,1.1549476190476191,4350.399523809524,571.4239000217008,2097.6139919765483,7.514276456406643,2.238285714285714,4.050571428571429,86.7,213.4,312.1,-1.5682656826568293,,,,1.8801410105758032
6,2009-07-01,40.53549841451941,39.14335069202884,1.6220565217391305,1.150130434782609,4526.185652173913,589.2951245466705,2213.3754205572145,6.238725396906236,2.132434782608696,4.108217391304348,86.7,213.4,316.9,-1.4318706697459558,,,,1.5169194865810935
7,2009-08-01,45.18013746635491,41.79383580603933,1.6170190476190476,1.140542857142857,4717.138,613.8290917443621,2330.343946491645,6.254895840081985,1.8987619047619049,3.973619047619048,87.0,214.4,319.6,-1.2891344383057013,,,,1.1614401858304297
8,2009-09-01,42.6368312749569,40.97837115864324,1.598308695652174,1.1135869565217391,4870.000869565218,630.8260634203003,2435.5513909224014,7.21856799714916,1.9538260869565216,3.9046086956521737,87.1,215.3,322.8,-1.4194139194139168,,,,1.5133876600698453
9,2009-10-01,45.87938798736338,45.31045807742872,1.6114782608695652,1.1111565217391304,4972.208636363636,639.7085140199752,2473.497772857821,7.670117290975806,1.9678260869565216,3.919772727272728,87.2,216.0,323.2,-0.7808911345888786,,,,1.9813519813519846
10,2009-11-01,47.663368900064285,43.66313655400539,1.627725,1.11749,5029.88,639.2535270813074,2451.95661706145,6.810886359796649,1.89425,3.86265,87.5,216.6,324.7,0.2777777777777751,,,,2.923976608187134
11,2009-12-01,47.42727254486616,43.43971594903888,1.5857772727272723,1.117768181818182,5019.6495,660.1659693834166,2479.321909440368,7.992925751925498,1.2613636363636365,3.9405,88.0,218.0,323.4,2.395490840770312,,,,3.415783274440508
12,2010-01-01,48.3932386577856,48.57029150732808,1.5914,1.1509391304347825,5374.821818181818,702.2750258831696,2451.705756014336,9.420664480674532,1.7298333333333331,3.898611111111111,87.8,217.9,326.1,3.712517848643509,-24.470363041624772,56.592973516946024,8.627581612258506,3.0373831775701037
13,2010-02-01,48.35456132410939,50.97113779241574,1.5467,1.1528736842105265,5336.8983333333335,718.768992047585,2376.934296905673,9.71290130241446,1.5798666666666668,3.8624666666666663,88.2,219.2,321.8,3.689687795648052,2.588071021761416,64.50953439025413,9.195792331184263,3.379953379953387
14,2010-03-01,52.46000054081326,53.42986351802831,1.5236619047619049,1.1335714285714285,5597.8725,760.2814647668995,2528.373450955682,8.934889004872348,1.6087647058823529,3.835294117647059,88.7,220.7,328.2,4.448651206814945,10.795657006363689,65.31503055832323,9.000332115576208,3.720930232558143
15,2010-04-01,55.56227792344466,53.50587847230403,1.5433818181818182,1.1501590909090909,5607.947272727272,761.9575077162312,2492.8851739877887,9.275675611997269,1.669842105263158,3.848157894736842,89.2,222.8,334.7,5.3427895981087525,19.494994185311768,63.462764861748134,10.49851436117531,3.472222222222222
16,2010-05-01,51.597551600597605,50.43113006396589,1.4922727272727272,1.1634272727272728,5260.905000000001,751.8886993603411,2295.2694252724723,10.998324703015536,1.5173157894736842,3.624611111111111,89.4,223.6,337.5,5.075187969924803,41.7785994762753,37.50358094779874,9.863281250000004,3.2295271049596272
17,2010-06-01,49.99784012953501,51.96439360563912,1.5132380952380953,1.1941619047619048,5271.2528571428575,731.4800648247215,2278.853469657939,12.485052552080054,1.5137058823529412,3.54564705882353,89.5,224.1,339.4,5.014058106841607,66.15109418066922,15.618681268750572,8.747196411406586,2.998846597462508
18,2010-07-01,49.02473356123065,50.86378207023811,1.537109090909091,1.1844272727272729,5318.455000000001,719.4751658958376,2298.6406932387727,11.83005878804367,1.489090909090909,3.521272727272728,89.3,223.6,337.8,4.779756326148074,89.62300847397704,20.942718058871773,6.595140422846335,3.2183908045976977
19,2010-08-01,49.7139613756762,49.44670235726098,1.5511739130434783,1.193891304347826,5341.171363636364,707.7873700142949,2273.8265445474244,11.345512897282944,1.6103333333333332,3.764166666666666,89.8,224.5,332.2,4.710820895522385,81.38612036638224,10.034993613504552,3.9424280350437932,3.099885189437432
20,2010-09-01,50.3685565439922,49.84863717605004,1.5568695652173914,1.177382608695652,5529.338695652174,728.9359919571046,2363.4735116212087,11.660802055406611,1.5568,3.7074,89.8,225.3,332.7,4.644681839294009,61.53899305252551,18.133911545102546,3.066914498141257,3.2110091743119233
21,2010-10-01,53.270778294008686,51.78555160790744,1.568142857142857,1.1516809523809524,5624.346190476191,743.707145243084,2452.097761863612,11.66605933618779,1.58675,3.76275,90.0,225.8,327.7,4.5370370370370425,52.09753506525077,16.110481483931576,1.3923267326732673,3.1999999999999966
22,2010-11-01,54.89425057073212,51.9607552190874,1.569555,1.171935,5580.5005,743.6616714526359,2370.686087538985,11.913408577590465,1.6468,3.8202,90.3,226.8,325.4,4.709141274238235,74.91715392453207,15.170731397163328,0.21558361564520748,3.63636363636364
23,2010-12-01,59.40599187593259,55.15630739776352,1.5529541666666666,1.167875,5745.711818181819,777.5897900063542,2424.351564451104,13.030150990329036,1.598,3.8061666666666665,91.2,228.4,323.7,4.770642201834865,63.02104379225677,25.257027630535934,0.09276437847866773,3.986332574031891
24,2011-01-01,60.56059854098129,57.77636739211801,1.6001681818181817,1.1644772727272727,5876.134545454545,803.8729424680334,2437.501414993072,14.135588020577384,,,91.3,229.0,321.6,5.094079853143641,50.04873647262361,25.142685673999992,-1.3799448022079115,4.3083900226757335
25,2011-02-01,64.30565722223848,58.07707003307195,1.6177736842105264,1.1699473684210526,5889.598888888889,805.3924912331689,2442.938953619146,13.801545911951049,,,92.0,231.3,321.5,5.52007299270074,42.094987710008155,32.98777914913259,-0.09322560596644232,3.9458850056369785
26,2011-03-01,71.1571818057846,62.06873208926597,1.6115272727272727,1.1473090909090908,5782.618571428572,800.2679558634385,2440.095797280593,15.006468548563005,,,92.2,232.5,328.7,5.346624376982334,67.95360905300245,35.64083315329963,0.15234613040828762,4.484304932735426
27,2011-04-01,75.5645314313778,63.99938052504689,1.6289454545454545,1.1385227272727272,5887.902631578947,802.8513148495401,2488.7083341650864,14.15510548404228,,,93.2,234.4,330.4,5.2064631956912,52.60457648749488,35.999700256157304,-1.284732596354948,4.474272930648769
28,2011-05-01,70.82384380842132,60.44251761249672,1.616995238095238,1.147166666666667,5796.3725,808.9253389474677,2388.4195014632323,14.387797472678605,,,93.4,235.2,333.6,5.187835420393558,30.818082400619968,37.26202428489074,-1.1555555555555488,4.245810055865919
29,2011-06-01,70.90601947351891,58.78048573441652,1.6063772727272727,1.1329772727272729,5752.630454545454,796.4199511605732,2395.4424184068525,14.311564983885251,,,93.3,235.2,335.6,4.953145917001336,14.629593461349858,41.81816512436286,-1.1196228638774175,4.479283314669653
30,2011-07-01,72.36507872346023,60.04608108654351,1.6134130434782608,1.1451652173913045,5819.303043478261,805.8889472762306,2336.520646346835,14.00218278830996,,,93.3,234.7,336.6,4.9642218246869385,18.36105837835395,47.60932587849373,-0.3552397868561245,4.4543429844097995
31,2011-08-01,67.48316427136088,55.370890734917,1.628940909090909,1.143359090909091,5424.25380952381,745.3423445797185,2095.5386639845115,14.227766241763067,,,93.8,236.1,331.0,5.1670378619153645,25.4043459345974,35.74288269125684,-0.3612281757977088,5.122494432071279
32,2011-09-01,69.53612101691016,55.78770274933855,1.5805454545454545,1.150977272727273,5373.248636363636,761.936903255493,1984.2805520999943,15.427642931093986,,,94.4,237.9,331.7,5.592543275632488,32.30344583322082,38.05462333663839,-0.30057108506161706,5.0
33,2011-10-01,68.21234171262387,56.95807567935553,1.5948238095238096,1.1509619047619049,5575.476190476191,780.3949085284834,2139.8246601186584,15.282327052100095,,,94.5,238.0,330.5,5.403011514614698,30.99819409193938,28.048329491547236,0.8544400366188621,4.761904761904759
34,2011-11-01,69.90328953611761,61.283811791520165,1.580631818181818,1.1620318181818183,5514.376818181818,784.5096739905779,2067.6432737329205,15.093935394074292,,,94.6,238.5,330.7,5.158730158730154,26.697034654435576,27.34173216564111,1.6287645974185652,4.276315789473674
35,2011-12-01,68.58687468759445,61.30699665788934,1.5706045454545454,1.179990909090909,5529.2005,793.3123609033001,2005.1696047258415,14.869400089289972,,,95.1,239.4,326.8,4.816112084063047,14.115332203947789,15.454472725303226,0.9576768612913261,3.614457831325298
36,2012-01-01,71.1267272846897,62.394563777651896,1.566955,1.211395,5724.424499999999,852.0326634174327,1986.248498631743,14.722024563564366,,,94.6,238.0,323.6,3.930131004366813,4.148653328982835,17.447199991853314,0.6218905472636815,3.369565217391298
37,2012-02-01,75.25073331054159,63.900551311627545,1.5821772727272725,1.2063727272727272,5866.06238095238,866.7255709192455,2051.724176908991,15.30365506790399,,,95.1,239.9,324.6,3.718115002161692,10.883629743623386,17.020393789736488,0.9642301710731019,3.4707158351410006
38,2012-03-01,78.4867905343891,64.35705996449512,1.586821739130435,1.211708695652174,5846.987391304348,879.5099160352099,2063.7791404879204,15.628724631407051,,,95.4,240.8,325.8,3.5698924731182844,4.146585726217596,10.300588840926594,-0.8822634621235099,3.004291845493559
39,2012-04-01,75.35398451474101,62.73070382812824,1.59894,1.22549,5725.534210526315,862.3798793016163,1901.6748402679743,15.43456750623604,,,96.0,242.5,327.4,3.4556313993174035,9.038873102260922,-0.27863193570913647,-0.9079903147699759,2.6766595289079227
40,2012-05-01,69.94713926061145,58.47754703307288,1.5767434782608694,1.241791304347826,5505.961818181819,851.2193416109304,1816.4334831869803,15.420880480883074,,,95.9,242.4,331.2,3.0612244897959258,7.180272103261254,-1.2378663747499405,-0.7194244604316649,2.3579849946409466
41,2012-06-01,61.203141421010336,54.9387680271306,1.5673565217391303,1.2380347826086957,5610.090909090909,860.3527830147284,1834.0592064179236,15.336332012915683,,,95.5,241.8,330.6,2.8061224489796017,7.16041208759709,-13.684138701555915,-1.4898688915375446,2.4651661307609833
42,2012-07-01,65.32761873088694,57.8258815548799,1.5724380952380952,1.2611619047619047,5677.0805,870.9401838818699,1840.891241636586,15.521278754254842,,,95.6,242.1,327.9,3.152961227098426,10.848993966948733,-9.724939317024187,-2.5846702317290684,2.4520255863539413
43,2012-08-01,71.3215104620777,60.04488304514199,1.5798636363636362,1.2558272727272728,5779.29,885.6457691975718,1935.5857421040816,15.787227512923057,,,96.1,243.0,328.6,2.9224904701397736,10.96068943403406,5.687857456242271,-0.7250755287008995,2.2245762711864345
44,2012-09-01,70.532474401412,59.09841862234134,1.6025809523809524,1.2412761904761904,5803.253,884.4138324488474,2002.9833159421185,15.76363425664553,,,96.5,244.2,327.1,2.64817150063051,2.177852618525166,1.4328572976619536,-1.3867952969550696,2.6455026455026456
45,2012-10-01,69.8245733866102,56.870496226221775,1.5971454545454546,1.2373,5800.755909090909,880.2601516341654,1996.288840069653,16.44126452876154,,,97.0,245.6,327.5,3.1932773109243677,7.583514426241672,2.3635483455158353,-0.9077155824508321,2.7484143763213624
46,2012-11-01,68.8744447683891,56.20995098091258,1.5902454545454543,1.239131818181818,5740.510454545454,869.1266860434571,1990.0131690443093,16.676242089557356,,,97.2,245.6,326.9,2.976939203354295,10.483062595486262,-1.471811662306581,-1.1490777139401305,2.628811777076762
47,2012-12-01,68.15661430302066,56.73420481333755,1.6021409090909091,1.2281863636363637,5846.357,876.7970238956503,2067.5709934456204,16.30864666880396,,,97.6,246.8,323.7,3.09106098579783,9.679251152510439,-0.6273217529353435,-0.9485924112607168,2.6427061310782243
48,2013-01-01,71.27597030853988,61.17565990129481,1.575891304347826,1.1817,6300.871428571428,976.9382997298188,2319.113303271719,16.680243064656306,,,97.1,245.8,323.7,3.277310924369753,13.301285381212768,0.20982692378468926,0.030902348578481426,2.8391167192429054
49,2013-02-01,75.08603625166573,62.05032222265348,1.54586,1.1687,6375.8335,1009.38600160716,2301.6278771284337,16.88946605772838,,,97.8,247.6,324.4,3.20967069612338,10.36230222641567,-0.21886439059164275,-0.06161429451634179,2.830188679245271
50,2013-03-01,71.3949814559054,62.39093123942831,1.534309523809524,1.1787857142857143,6419.2405,1032.538725345665,2300.9148033690844,17.689553234741858,,,98.1,248.7,328.4,3.280730897009957,13.186159791909205,-9.035672156038054,0.7980356046654283,2.3958333333333304
51,2013-04-01,66.78808977286737,60.04555008846402,1.5485545454545453,1.178190909090909,6386.690454545455,1028.224924737802,2291.7045393168264,17.24482068321778,,,98.3,249.5,330.3,2.88659793814433,11.728564316754225,-11.367540544850629,0.8857666463042255,2.711157455682997
52,2013-05-01,67.47949378164175,62.694715416407874,1.5304875000000002,1.1740208333333333,6606.908695652173,1076.6867760592052,2371.2309903643118,17.365168884452487,,,98.5,250.0,335.0,3.135313531353133,12.608154287815823,-3.5278719116383908,1.1473429951690857,2.931937172774866
53,2013-06-01,66.44121192638431,62.49103913847142,1.5553750000000002,1.17432,6326.408421052632,1046.9857751346135,2290.156430955787,16.84802700313429,,,98.3,249.7,337.0,3.26716294458229,9.856952685593367,8.558499422998256,1.9358741681790612,2.8242677824267814
54,2013-07-01,69.59936838106603,66.36411876496285,1.543504761904762,1.1665666666666668,6526.791428571429,1074.640582965175,2353.596838912723,17.032202532270407,,,98.3,249.7,340.8,3.139198678232133,9.734531554633511,6.538964274476767,3.9341262580055,2.7055150884495407
55,2013-08-01,70.92345142817113,66.2445313656021,1.5573,1.172782608695652,6450.648636363636,1050.8083946853387,2373.822940609476,16.714535063600753,,,98.7,251.0,340.2,3.292181069958848,5.873783410789665,-0.558119186382367,3.5301278149726008,2.694300518134709
